timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,synthetic_time_ms,event,prediction_float,prediction_binary
323813581970439,-5.8322754,-8.075643,-1.496376,-0.0036651916,0.028099801,0.07086037,31960,,0.006264792,0.0
323813601983093,-5.7508726,-8.298303,-1.400608,0.0012217305,0.0012217305,0.05009095,31980,,0.006264792,0.0
323813621995208,-5.530606,-8.255207,-1.2138603,0.058643065,-0.03176499,0.02321288,32000,,0.006264792,0.0
323813642005362,-5.3103395,-8.161834,-0.82121116,0.06963864,-0.04886922,0.032986723,32020,,0.006264792,0.0
323813662020977,-5.3558292,-8.171411,-0.46686932,0.07819075,-0.04153884,0.030543262,32040,,0.5923338,1.0
323813682038170,-5.482722,-8.264784,-0.50757074,0.12217305,-0.05375614,0.017104227,32060,,0.5923338,1.0
323813702063439,-5.5282116,-8.477868,-0.37349546,0.19425514,-0.061086524,0.015882496,32080,,0.5923338,1.0
323813722083977,-5.21936,-8.329428,-0.2681506,0.29932398,-0.030543262,-0.0061086523,32100,,0.5923338,1.0
323813742095746,-5.3079453,-8.238448,-0.33039984,0.27122417,0.02687807,-0.043982297,32120,,0.5923338,1.0
323813762112939,-5.4922986,-8.401254,-0.4213795,0.25534168,0.037873644,-0.065973446,32140,,0.5923338,1.0
323813782129323,-5.48751,-8.492233,-0.2896984,0.25411993,-0.004886922,-0.06963864,32160,,0.5923338,1.0
323813802159169,-5.1140146,-8.508993,0.21547815,0.32620203,0.0036651916,-0.08674286,32180,,0.5923338,1.0
323813822181092,-5.353435,-8.602366,-0.12928689,0.29810223,0.04886922,-0.14905111,32200,,0.5923338,1.0
323813842204592,-5.389348,-9.100361,0.01436521,0.30665436,0.039095376,-0.18203785,32220,,0.5923338,1.0
323813862219823,-5.351041,-9.093178,-0.016759412,0.36041048,0.03176499,-0.2125811,32240,,0.5923338,1.0
323813882238746,-5.2265425,-9.141062,0.24660277,0.34208453,0.034208454,-0.24556783,32260,,0.5923338,1.0
323813902260823,-4.900931,-9.0429,0.36870706,0.36774087,0.052534413,-0.28588495,32280,,0.5923338,1.0
323813922271515,-4.8123455,-8.963891,0.45489833,0.40683624,0.019547688,-0.27488935,32300,,0.5923338,1.0
323813942288361,-4.795586,-8.525752,0.78290397,0.40317106,-0.030543262,-0.23823744,32320,,0.5923338,1.0
323813962309515,-4.721366,-8.35337,0.9528923,0.36041048,-0.081855945,-0.2321288,32340,,0.5923338,1.0
323813982321322,-4.699818,-8.389283,1.0630256,0.35796702,-0.119729586,-0.21013765,32360,,0.5923338,1.0
323814002329899,-4.5322237,-8.154651,1.1563994,0.36651915,-0.18325958,-0.18203785,32380,,0.5923338,1.0
323814022341053,-4.608838,-8.327033,1.1803415,0.34330627,-0.20280726,-0.14538592,32400,,0.5923338,1.0
323814042349130,-4.5896845,-8.274361,1.271321,0.30543262,-0.23579398,-0.09040806,32420,,0.5923338,1.0
323814062374707,-4.656722,-8.307879,0.9504981,0.2321288,-0.23457226,-0.059864793,32440,,0.5923338,1.0
323814082384476,-4.7189717,-8.623915,0.9720459,0.16249016,-0.2687807,-0.028099801,32460,,0.5923338,1.0
323814102408976,-4.525041,-8.628703,0.7757214,0.20891592,-0.3115413,-0.019547688,32480,,0.5923338,1.0
323814122424630,-4.4675803,-8.571242,0.5650316,0.12705997,-0.38240165,-0.02076942,32500,,0.5923338,1.0
323814142430629,-4.6016555,-8.798691,0.5722142,-0.013439035,-0.47158796,-0.034208454,32520,,0.5923338,1.0
323814162444245,-4.247314,-8.841787,0.7158663,-0.017104227,-0.5864306,-0.05497787,32540,,0.5923338,1.0
323814182460129,-4.201824,-8.7771435,0.92176765,-0.008552114,-0.6218608,-0.043982297,32560,,0.5923338,1.0
323814202475668,-4.7141833,-8.872911,0.9840169,-0.008552114,-0.61819565,-0.04520403,32580,,0.5923338,1.0
323814222486014,-4.8267107,-9.030929,0.90261406,0.02443461,-0.5180137,-0.13316862,32600,,0.5923338,1.0
323814242499552,-4.6806645,-9.315839,0.92176765,0.019547688,-0.4361578,-0.18936823,32620,,0.5923338,1.0
323814262517129,-4.321534,-8.872911,1.1492168,0.04642576,-0.36896262,-0.1600467,32640,,0.5923338,1.0
323814282537167,-4.687847,-8.054094,1.1133038,0.02565634,-0.3005457,-0.019547688,32660,,0.5923338,1.0
323814302557167,-4.939238,-7.735666,0.6368576,0.037873644,-0.20525073,0.10140363,32680,,0.5923338,1.0
323814322578706,-5.0421886,-7.6111674,0.05746084,0.052534413,-0.14172074,0.13683382,32700,,0.5923338,1.0
323814342597359,-5.1810527,-7.773973,-0.4237737,0.004886922,-0.07819075,0.13316862,32720,,0.5923338,1.0
323814362609898,-4.9655743,-8.14268,-0.5315128,-0.05375614,0.0061086523,0.12095132,32740,,0.5923338,1.0
323814382622667,-5.21936,-8.200141,-0.6679823,-0.06963864,0.073303826,0.12583824,32760,,0.5923338,1.0
323814402637321,-5.3462524,-8.015787,-0.7206547,-0.15760323,0.11728613,0.1441642,32780,,0.5923338,1.0
323814422654436,-5.415684,-8.307879,-0.6631939,-0.20158553,0.13927728,0.18203785,32800,,0.5923338,1.0
323814442672244,-5.57849,-8.401254,-0.521936,-0.09162979,0.12339478,0.2321288,32820,,0.5923338,1.0
323814462688513,-5.415684,-8.001422,-0.18195933,0.010995574,0.096516706,0.2724459,32840,,0.5923338,1.0
323814482710513,-5.449203,-7.9367785,0.07182605,0.04520403,0.12950343,0.30787608,32860,,0.5923338,1.0
323814502738205,-5.556942,-7.8146744,0.18195933,0.062308256,0.1685988,0.30909783,32880,,0.5923338,1.0
323814522760936,-5.767632,-7.819463,-0.04070143,0.05131268,0.22357668,0.27122417,32900,,0.5923338,1.0
323814542787705,-5.671864,-8.030152,-0.16280572,0.036651913,0.27000242,0.2125811,32920,,0.5923338,1.0
323814562805974,-5.719748,-8.049306,-0.095768064,0.02076942,0.28955013,0.17348573,32940,,0.5923338,1.0
323814582823512,-5.884948,-8.106767,0.055066638,-0.042760566,0.29932398,0.16493362,32960,,0.5923338,1.0
323814602838935,-6.021417,-8.087613,0.15801731,-0.037873644,0.3200934,0.17104226,32980,,0.5923338,1.0
323814622859705,-6.2608376,-8.166622,0.24181437,0.004886922,0.29810223,0.20525073,33000,,0.5923338,1.0
323814642875320,-6.291962,-7.9702973,0.32800564,0.06352998,0.26267207,0.2125811,33020,,0.5923338,1.0
323814662897012,-6.1985884,-7.991845,0.35673606,0.06352998,0.23701571,0.19792034,33040,,0.5923338,1.0
323814682918474,-6.4020953,-8.109161,0.33997664,0.08674286,0.2125811,0.19914207,33060,,0.9993124,1.0
323814702948666,-6.1746464,-7.9511437,0.39025488,0.16493362,0.20525073,0.17104226,33080,,0.9993124,1.0
323814722976050,-6.0884547,-7.97748,0.29688102,0.17592919,0.25778514,0.13316862,33100,,0.9993124,1.0
323814743001358,-6.081272,-8.039729,0.4309563,0.16493362,0.27488935,0.112399206,33120,,0.9993124,1.0
323814763028973,-6.0597243,-8.322245,0.60094464,0.172264,0.16737708,0.07574729,33140,,0.9993124,1.0
323814783057242,-5.602432,-7.6135616,0.8379706,0.12339478,0.0012217305,0.030543262,33160,,0.9993124,1.0
323814803086935,-5.791574,-8.008605,0.8738836,0.14538592,0.014660766,0.02687807,33180,,0.9993124,1.0
323814823117704,-5.911284,-7.9224133,0.5722142,0.23823744,0.032986723,0.002443461,33200,,0.9993124,1.0
323814843145281,-5.973533,-8.039729,0.62249243,0.26267207,0.036651913,0.02443461,33220,,0.9993124,1.0
323814863178934,-6.0740895,-7.6734166,0.63206923,0.31398472,0.04642576,-0.04642576,33240,,0.9993124,1.0
323814883202588,-6.208165,-7.836222,0.7062895,0.2321288,0.047647487,-0.056199603,33260,,0.9993124,1.0
323814903220742,-6.133945,-7.687782,0.89782566,0.2761111,0.04520403,-0.0842994,33280,,0.9993124,1.0
323814923237434,-6.157887,-7.5680714,0.8331822,0.31031954,0.05009095,-0.09773844,33300,,0.9993124,1.0
323814943262742,-5.995081,-7.5106106,0.8882488,0.2932153,0.043982297,-0.10873401,33320,,0.9993124,1.0
323814963286472,-5.932832,-7.445967,0.81881696,0.2932153,0.042760566,-0.14049901,33340,,0.9993124,1.0
323814983316665,-5.758055,-7.302315,0.9648633,0.312763,0.039095376,-0.17348573,33360,,0.9993124,1.0
323815003338165,-5.5377884,-7.189788,0.81642276,0.36774087,0.043982297,-0.21135938,33380,,0.9993124,1.0
323815023354626,-5.568913,-7.038953,0.9864111,0.33108896,0.058643065,-0.23823744,33400,,0.9993124,1.0
323815043368741,-5.4061074,-7.180211,0.9696517,0.50579643,0.065973446,-0.28221974,33420,,0.9993124,1.0
323815063390011,-5.185841,-6.471527,0.80924016,0.63041294,0.10995574,-0.3286455,33440,,0.9993124,1.0
323815083411010,-5.327099,-6.265626,0.62249243,0.7892379,0.096516706,-0.40683624,33460,,0.9993124,1.0
323815103429164,-5.3606176,-6.493075,0.25378537,1.1227703,0.06841691,-0.48380527,33480,,0.9993124,1.0
323815123450780,-5.81791,-7.017405,1.1180922,0.8405506,-0.19425514,-0.4092797,33500,,0.9993124,1.0
323815143469703,-4.5801077,-7.5680714,1.520318,1.4501941,-0.073303826,-0.3726278,33520,,0.9993124,1.0
323815163502087,-4.9919105,-5.4779334,1.4437037,1.7348573,0.014660766,-0.25534168,33540,,0.9993124,1.0
323815183533087,-4.345476,-4.4077253,1.7070658,1.3267993,0.05375614,-0.25900686,33560,,0.9993124,1.0
323815203557972,-3.8546648,-5.3701944,2.1667526,0.8381071,0.073303826,-0.23090707,33580,,0.9993124,1.0
323815223576856,-3.3494883,-5.4085016,2.4660277,0.6450737,0.2602286,-0.12461651,33600,,0.9993124,1.0
323815243593510,-3.205836,-4.2904096,1.9201498,0.4605924,0.36163223,-0.118507855,33620,,0.9993124,1.0
323815263609317,-2.9951463,-4.295198,3.1675289,0.4447099,0.44837508,0.02321288,33640,,0.9993124,1.0
323815283625279,-2.9520507,-3.2321723,1.283292,0.4642576,0.4129449,0.17470746,33660,,0.9993124,1.0
323815303633971,-3.0573955,-3.632004,0.93613285,-0.13316862,0.39095375,0.112399206,33680,,0.9993124,1.0
323815323652048,-3.0190883,-4.5298295,0.6607997,-0.267559,0.31887165,0.20158553,33700,,0.9993124,1.0
323815343659086,-3.0358477,-3.833117,-0.80445176,-0.3494149,0.19425514,0.14294247,33720,,0.9993124,1.0
323815363671702,-2.705448,-3.7229836,-0.45729253,-0.63285637,0.057421334,0.1685988,33740,Goblet Squats,0.9993124,1.0
323815383684009,-2.992752,-4.390966,1.8507179,-0.75991637,-0.07452556,0.14660765,33760,Goblet Squats,0.9993124,1.0
323815403696009,-3.1268275,-6.754043,2.0973208,0.019547688,-0.007330383,0.15027285,33780,Goblet Squats,0.9993124,1.0
323815423705625,-3.514688,-5.1810527,1.460463,0.3323107,-0.036651913,0.29443705,33800,Goblet Squats,0.9993124,1.0
323815443730971,-4.1299977,-6.739678,1.1659763,-0.3359759,0.028099801,0.29565877,33820,Goblet Squats,0.9993124,1.0
323815463730432,-5.035006,-7.5704656,0.89064306,-0.4251622,0.07941248,0.44226643,33840,Goblet Squats,0.9993124,1.0
323815483792740,-5.765238,-9.653421,2.0566192,-0.118507855,0.073303826,0.3933972,33860,Goblet Squats,0.9993124,1.0
323815503766393,-4.84347,-9.404425,2.4229321,0.7367035,0.14660765,0.42149702,33880,Goblet Squats,0.9993124,1.0
323815523820393,-5.243302,-7.8050976,1.685518,0.47036624,0.37507126,0.45570546,33900,Goblet Squats,0.9993124,1.0
323815543788239,-6.2105594,-8.367735,1.7262194,-0.30176744,0.4202753,0.44959682,33920,Goblet Squats,0.9993124,1.0
323815563826970,-6.2392898,-9.126697,2.8491,-0.2687807,0.34330627,0.37873647,33940,Goblet Squats,0.9993124,1.0
323815583810201,-5.580884,-9.878476,3.0142999,0.42394048,0.28955013,0.33964106,33960,Goblet Squats,0.9993124,1.0
323815603851624,-7.2185183,-8.664616,1.8291701,0.6047566,0.24801129,0.44593164,33980,Goblet Squats,0.9993124,1.0
323815623845970,-7.273585,-9.033323,1.7621324,-0.0036651916,0.13194689,0.43249258,34000,Goblet Squats,0.9993124,1.0
323815643894201,-7.249643,-9.624691,2.0254946,-0.29077184,0.15393804,0.40683624,34020,Goblet Squats,0.9993124,1.0
323815663882854,-7.1347213,-9.837775,1.6998832,-0.19792034,0.23090707,0.4605924,34040,Goblet Squats,0.9993124,1.0
323815683929662,-6.823475,-9.552865,1.8531121,0.007330383,0.13194689,0.43127087,34060,Goblet Squats,0.99988157,1.0
323815703928008,-7.632715,-9.380483,1.4437037,-0.04886922,0.12095132,0.32742378,34080,Goblet Squats,0.99988157,1.0
323815723968662,-7.6255326,-9.380483,2.042254,-0.42271876,0.007330383,0.2846632,34100,Goblet Squats,0.99988157,1.0
323815743960008,-6.670246,-9.215282,3.5362358,-0.3933972,-0.0036651916,0.40561453,34120,Goblet Squats,0.99988157,1.0
323815763998392,-7.074866,-8.449138,1.8028339,0.089186326,0.09896017,0.4202753,34140,Goblet Squats,0.99988157,1.0
323815783999969,-9.19134,-8.961497,0.8379706,-0.004886922,0.095294975,0.2565634,34160,Goblet Squats,0.99988157,1.0
323815804046162,-8.880095,-9.986216,2.2002714,-0.04886922,-0.07941248,0.0720821,34180,Goblet Squats,0.99988157,1.0
323815824046623,-8.470686,-9.516952,3.2441432,0.1441642,-0.09162979,0.06963864,34200,Goblet Squats,0.99988157,1.0
323815844098815,-8.082825,-8.604761,3.6152446,0.1966986,-0.035430185,0.32498032,34220,Goblet Squats,0.99988157,1.0
323815864104315,-7.896077,-8.746018,2.0159178,0.043982297,0.07086037,0.36163223,34240,Goblet Squats,0.99988157,1.0
323815884136854,-8.731653,-9.797073,1.364695,-0.13439035,-0.04886922,0.17959438,34260,Goblet Squats,0.99988157,1.0
323815904167123,-9.165004,-10.599131,2.1404164,-0.15882497,-0.16615535,0.16737708,34280,Goblet Squats,0.99988157,1.0
323815924191700,-8.195353,-10.2974615,3.430891,0.21502456,-0.28588495,0.27000242,34300,Goblet Squats,0.99988157,1.0
323815944215276,-8.085219,-9.16261,3.2034419,0.44104472,-0.2773328,0.3567453,34320,Goblet Squats,0.99988157,1.0
323815964234199,-8.918402,-9.255983,2.1499932,0.1600467,-0.2687807,0.17837265,34340,Goblet Squats,0.99988157,1.0
323815984273507,-9.43076,-9.864111,2.896984,-0.15027285,-0.33353242,0.06719518,34360,Goblet Squats,0.99988157,1.0
323816004306622,-9.737218,-10.304645,3.347094,-0.029321533,-0.4007276,-0.039095376,34380,Goblet Squats,0.99988157,1.0
323816024340468,-10.752359,-9.495404,2.9640217,0.14660765,-0.32742378,-0.05497787,34400,Goblet Squats,0.99988157,1.0
323816044368084,-10.682928,-9.840169,2.8491,-0.059864793,-0.27000242,-0.09285152,34420,Goblet Squats,0.99988157,1.0
323816064378853,-9.222465,-10.704475,3.205836,-0.07086037,-0.21991149,-0.13439035,34440,Goblet Squats,0.99988157,1.0
323816084408507,-9.399636,-10.477027,3.6248214,-0.07574729,-0.1600467,-0.105068825,34460,Goblet Squats,0.99988157,1.0
323816104438853,-9.471462,-11.030087,3.9073372,-0.02687807,-0.1600467,-0.1001819,34480,Goblet Squats,0.99988157,1.0
323816124465122,-9.775525,-10.469844,4.367024,0.10262536,-0.20280726,-0.061086524,34500,Goblet Squats,0.99988157,1.0
323816144493929,-9.713276,-9.504981,4.2544966,0.012217305,-0.1685988,-0.029321533,34520,Goblet Squats,0.99988157,1.0
323816164523737,-10.479421,-10.115502,3.976769,-0.12095132,-0.12461651,-0.007330383,34540,Goblet Squats,0.99988157,1.0
323816184550699,-9.89763,-10.307038,3.5362358,0.18325958,-0.20158553,-0.03176499,34560,Goblet Squats,0.99988157,1.0
323816204580429,-9.143456,-9.952697,2.9999347,0.22724187,-0.22479841,-0.04520403,34580,Goblet Squats,0.99988157,1.0
323816224614545,-9.543288,-9.892841,2.2888567,0.064751714,-0.20647246,-0.04642576,34600,Goblet Squats,0.99988157,1.0
323816244639083,-9.064447,-10.479421,2.9376855,-0.2919936,-0.24190263,0.008552114,34620,Goblet Squats,0.99988157,1.0
323816264671160,-8.429984,-11.140221,3.5098996,-0.02565634,-0.18203785,0.030543262,34640,Goblet Squats,0.99988157,1.0
323816284710275,-8.671799,-9.890448,3.1771057,0.15393804,-0.13194689,0.06719518,34660,Goblet Squats,0.99988157,1.0
323816304749544,-8.259995,-9.488221,3.2920272,0.096516706,-0.1160644,0.0061086523,34680,Goblet Squats,0.99988157,1.0
323816324785890,-7.3765354,-9.387665,2.8443117,-0.008552114,-0.059864793,-0.08674286,34700,Goblet Squats,0.99988157,1.0
323816344803083,-7.103596,-9.485827,2.3343468,-0.02076942,-0.012217305,-0.12583824,34720,Goblet Squats,0.99988157,1.0
323816364825890,-7.771579,-8.671799,2.111686,-0.08552113,0.012217305,-0.14660765,34740,Goblet Squats,0.99988157,1.0
323816384849121,-7.3885064,-8.817844,1.958457,-0.15271631,0.07941248,-0.172264,34760,Goblet Squats,0.99988157,1.0
323816404877121,-6.3829417,-8.401254,1.484405,-0.061086524,0.1282817,-0.18570304,34780,Goblet Squats,0.99988157,1.0
323816424898736,-5.6886234,-7.7308774,1.1971009,-0.02565634,0.17592919,-0.25045475,34800,Goblet Squats,0.99988157,1.0
323816444936159,-5.849035,-7.309498,1.5945383,-0.18203785,0.34574974,-0.3042109,34820,Goblet Squats,0.99988157,1.0
323816464974044,-5.6215854,-7.1826053,1.1587936,-0.31031954,0.48380527,-0.33841935,34840,Goblet Squats,0.99988157,1.0
323816485014390,-5.2744265,-6.2225304,0.7637503,-0.312763,0.52290064,-0.3848451,34860,Goblet Squats,0.99988157,1.0
323816505048505,-4.594473,-5.6886234,1.043872,-0.18570304,0.38240165,-0.41905355,34880,Goblet Squats,0.99988157,1.0
323816525067159,-4.1180267,-5.068525,1.4460979,0.13194689,0.24190263,-0.43982297,34900,Goblet Squats,0.99988157,1.0
323816545092582,-4.453215,-4.5801077,1.5466543,0.036651913,0.27000242,-0.4373795,34920,Goblet Squats,0.99988157,1.0
323816565118697,-3.3901896,-4.355053,1.5825673,0.021991149,0.2687807,-0.49846604,34940,Goblet Squats,0.99988157,1.0
323816585154812,-2.9999347,-4.0198646,1.553837,-0.06719518,0.29565877,-0.5021312,34960,Goblet Squats,0.99988157,1.0
323816605205158,-3.2728736,-3.466804,1.3599066,-0.1600467,0.2565634,-0.47891834,34980,Goblet Squats,0.99988157,1.0
323816625237120,-3.086126,-3.2609026,1.6256629,-0.23579398,0.13072516,-0.45081854,35000,Goblet Squats,0.99988157,1.0
323816645268004,-3.0238767,-3.1124623,1.5442601,-0.18570304,0.06963864,-0.42638394,35020,Goblet Squats,0.99988157,1.0
323816665285081,-4.175488,-3.071761,1.42455,-0.13805555,0.004886922,-0.3323107,35040,Goblet Squats,0.99988157,1.0
323816685306350,-4.0174704,-3.0334535,1.4772224,-0.08674286,-0.13072516,-0.24556783,35060,Goblet Squats,0.99989533,1.0
323816705337620,-4.0054994,-3.110068,1.484405,-0.14294247,-0.18570304,-0.07819075,35080,Goblet Squats,0.99989533,1.0
323816725363543,-4.8099513,-3.3423057,1.7525556,-0.056199603,-0.22479841,0.12461651,35100,Goblet Squats,0.99989533,1.0
323816745392273,-5.245696,-3.6846764,1.7932571,0.312763,-0.34208453,0.34330627,35120,Goblet Squats,0.99989533,1.0
323816765420581,-5.386954,-3.6032736,1.6759412,0.516792,-0.40317106,0.5314528,35140,Goblet Squats,0.99989533,1.0
323816785444273,-6.2345014,-3.6272156,1.3431472,0.36041048,-0.376293,0.59742624,35160,Goblet Squats,0.99989533,1.0
323816805465081,-6.7229185,-5.3007627,2.066196,0.21624629,-0.38606682,0.6169739,35180,Goblet Squats,0.99989533,1.0
323816825487658,-6.1530986,-6.4667387,2.4516625,0.4654793,-0.36163223,0.59620446,35200,Goblet Squats,0.99989533,1.0
323816845503004,-6.0884547,-6.0764837,2.291251,0.5864306,-0.30665436,0.5864306,35220,Goblet Squats,0.99989533,1.0
323816865520696,-6.1123967,-6.172252,2.147599,0.32742378,-0.22357668,0.45937067,35240,Goblet Squats,0.99989533,1.0
323816885545888,-6.042965,-6.739678,2.4756045,0.112399206,-0.172264,0.37384954,35260,Goblet Squats,0.99989533,1.0
323816905571965,-6.0357823,-6.909666,2.6120741,0.12705997,-0.10140363,0.28588495,35280,Goblet Squats,0.99989533,1.0
323816925599157,-6.042965,-6.4164605,2.7820623,0.24312437,-0.08674286,0.21624629,35300,Goblet Squats,0.99989533,1.0
323816945618273,-5.6096144,-5.6886234,2.6408045,0.20891592,-0.056199603,0.20158553,35320,Goblet Squats,0.99989533,1.0
323816965642157,-5.5401826,-5.3701944,2.516306,0.112399206,-0.019547688,0.16982053,35340,Goblet Squats,0.99989533,1.0
323816985665388,-5.410896,-5.3223104,2.3894134,0.06719518,-0.02565634,0.1441642,35360,Goblet Squats,0.99989533,1.0
323817005688465,-5.233725,-4.9919105,2.1212628,0.09162979,-0.021991149,0.07696902,35380,Goblet Squats,0.99989533,1.0
323817025708734,-5.2528787,-4.661511,1.7788919,0.06352998,-0.035430185,-0.0012217305,35400,Goblet Squats,0.99989533,1.0
323817045733734,-5.4180784,-4.5298295,1.8938135,-0.057421334,-0.029321533,-0.09040806,35420,Goblet Squats,0.99989533,1.0
323817065757926,-5.233725,-4.3981485,2.2122424,-0.16371189,-0.009773844,-0.16615535,35440,Goblet Squats,0.99989533,1.0
323817085781964,-4.7141833,-3.9360676,2.0973208,-0.19792034,0.039095376,-0.2284636,35460,Goblet Squats,0.99989533,1.0
323817105796926,-4.4580035,-3.6846764,1.733402,-0.14049901,0.04886922,-0.2602286,35480,Goblet Squats,0.99989533,1.0
323817125815695,-4.285621,-3.0334535,1.5346833,-0.118507855,-0.02687807,-0.22602014,35500,Goblet Squats,0.99989533,1.0
323817145840272,-3.8283286,-2.2242134,1.6376339,-0.19181168,-0.07941248,-0.1600467,35520,Goblet Squats,0.99989533,1.0
323817165861195,-3.2106245,-1.4628572,1.5753847,-0.22357668,-0.14294247,0.035430185,35540,Goblet Squats,0.99989533,1.0
323817185875272,-2.9041667,-1.0007763,1.2018893,-0.16126843,-0.17715092,0.17348573,35560,Goblet Squats,0.99989533,1.0
323817205884810,-2.5594015,-1.3934253,0.8331822,-0.118507855,-0.19303341,0.31642818,35580,Goblet Squats,0.99989533,1.0
323817225906618,-2.5067291,-2.171541,0.45489833,-0.10873401,-0.19792034,0.4447099,35600,Goblet Squats,0.99989533,1.0
323817245934502,-2.3654714,-2.4732103,0.90500826,-0.103847094,-0.20769419,0.56688297,35620,Goblet Squats,0.99989533,1.0
323817265946810,-2.4995465,-3.1890767,0.8475474,-0.14172074,-0.073303826,0.6817256,35640,Goblet Squats,0.99989533,1.0
323817285965656,-3.4332852,-3.643975,0.7398083,-0.14905111,0.015882496,0.70371675,35660,Goblet Squats,0.99989533,1.0
323817305983733,-3.727772,-4.5681367,1.0462662,-0.019547688,0.08552113,0.643852,35680,Goblet Squats,0.99989533,1.0
323817325994002,-4.8482585,-5.463568,1.4317327,0.2284636,0.14538592,0.5693264,35700,Goblet Squats,0.99989533,1.0
323817346007886,-5.305551,-5.8681884,1.6304513,0.17715092,0.16615535,0.5290093,35720,Goblet Squats,0.99989533,1.0
323817366018386,-5.3223104,-6.191406,1.6496049,-0.09285152,0.2919936,0.44104472,35740,Goblet Squats,0.99989533,1.0
323817386030848,-6.4906807,-7.2472486,2.1380222,-0.20647246,0.30543262,0.3213151,35760,Goblet Squats,0.99989533,1.0
323817406059194,-6.8569937,-8.497022,2.542642,0.07086037,0.24678956,0.24801129,35780,Goblet Squats,0.99989533,1.0
323817426086809,-8.310274,-8.394072,2.5187001,0.2968805,0.20525073,0.20158553,35800,Goblet Squats,0.99989533,1.0
323817446116771,-8.932767,-8.240842,2.4851813,-0.004886922,0.15393804,0.08307768,35820,Goblet Squats,0.99989533,1.0
323817466143578,-8.655039,-8.839393,3.0933087,-0.35185838,0.13439035,0.010995574,35840,Goblet Squats,0.99989533,1.0
323817486170347,-9.229648,-11.061212,4.1036615,-0.096516706,0.103847094,0.02565634,35860,Goblet Squats,0.99989533,1.0
323817506181001,-9.976639,-10.113108,3.821146,0.63163465,0.015882496,0.1441642,35880,Goblet Squats,0.99989533,1.0
323817526188001,-9.888053,-8.805874,3.3303347,0.52290064,-0.002443461,0.28221974,35900,Goblet Squats,0.99989533,1.0
323817546203270,-10.0029745,-8.549694,3.265691,0.31031954,-0.02443461,0.33353242,35920,Goblet Squats,0.99989533,1.0
323817566220616,-10.632649,-7.678205,3.1387985,0.26267207,-0.035430185,0.30176744,35940,Goblet Squats,0.99989533,1.0
323817586237309,-10.235212,-7.85777,3.4835634,0.042760566,-0.062308256,0.22724187,35960,Goblet Squats,0.99989533,1.0
323817606260732,-9.904813,-8.911219,3.1866825,0.12583824,-0.09285152,0.12705997,35980,Goblet Squats,0.99989533,1.0
323817626281385,-10.132261,-9.018958,3.4835634,0.12339478,-0.18325958,0.19914207,36000,Goblet Squats,0.99989533,1.0
323817646306270,-8.784326,-8.185776,3.5673606,0.11362094,-0.15271631,0.29443705,36020,Goblet Squats,0.99989533,1.0
323817666321924,-9.864111,-8.6574335,2.7868507,0.08552113,-0.07574729,0.25534168,36040,Goblet Squats,0.99989533,1.0
323817686343616,-10.87207,-9.301474,2.755726,-0.04520403,-0.18203785,0.18448131,36060,Goblet Squats,0.99989533,1.0
323817706379308,-11.001357,-8.422802,3.809175,-0.14172074,-0.22602014,0.26511553,36080,Goblet Squats,0.99992114,1.0
323817726412462,-11.075577,-8.240842,4.5513773,-0.12705997,-0.21991149,0.29810223,36100,Goblet Squats,0.99992114,1.0
323817746432000,-10.414778,-8.281544,4.2544966,0.089186326,-0.15515977,0.13927728,36120,Goblet Squats,0.99992114,1.0
323817766459693,-11.092337,-9.174581,3.9121256,0.037873644,-0.22479841,0.089186326,36140,Goblet Squats,0.99992114,1.0
323817786495923,-9.981427,-9.574412,4.685453,-0.05009095,-0.31642818,0.034208454,36160,Goblet Squats,0.99992114,1.0
323817806519039,-9.91439,-10.146626,5.0014873,-0.06352998,-0.25289822,-0.056199603,36180,Goblet Squats,0.99992114,1.0
323817826539731,-11.640609,-9.662998,4.9895163,-0.11362094,-0.18570304,-0.111177474,36200,Goblet Squats,0.99992114,1.0
323817846555000,-11.446678,-9.52174,5.523423,-0.14172074,-0.16249016,-0.13561209,36220,Goblet Squats,0.99992114,1.0
323817866571384,-11.326968,-9.531317,5.5880666,-0.05375614,-0.0842994,-0.10995574,36240,Goblet Squats,0.99992114,1.0
323817886590423,-11.947066,-9.150639,4.819528,0.14538592,-0.04642576,-0.09407325,36260,Goblet Squats,0.99992114,1.0
323817906610538,-11.45865,-8.406042,4.7907977,0.10751228,-0.04886922,-0.036651913,36280,Goblet Squats,0.99992114,1.0
323817926625423,-11.137826,-8.415619,4.709395,0.08552113,-0.012217305,-0.037873644,36300,Goblet Squats,0.99992114,1.0
323817946643192,-11.468226,-8.724471,4.3598413,0.04153884,-0.02321288,-0.009773844,36320,Goblet Squats,0.99992114,1.0
323817966669961,-11.075577,-9.3661175,4.6279917,-0.064751714,0.008552114,0.05009095,36340,Goblet Squats,0.99992114,1.0
323817986689884,-10.575189,-9.607931,4.711789,0.21013765,-0.014660766,0.1001819,36360,Goblet Squats,0.99992114,1.0
323818006720807,-10.769119,-8.451532,4.000711,0.4202753,-0.08552113,0.15882497,36380,Goblet Squats,0.99992114,1.0
323818026747038,-10.836157,-8.094796,3.8953662,0.2968805,-0.105068825,0.16249016,36400,Goblet Squats,0.99992114,1.0
323818046767884,-10.0029745,-7.9511437,4.0342298,0.1282817,-0.058643065,0.17715092,36420,Goblet Squats,0.99992114,1.0
